id,producto,precio,hora_consulta,farmacia_corto,busqueda,farmacia,pais,product_name,quantity,unit,presentacion,num_prod,atc,coincidencia,marca,den_gen,distancia
12471,avastin 100 mg4 ml 1 fam caja con 4 ml,13495.0,20/07/2023 11:47,fespecializadas,bevacizumab,farmacias especializadas,Mexico,avastin,4.0,ml,,1.0,L01,1.0,avastin,bevacizumab,1.0
12472,avastin 400 mg16 ml 1 fam caja con 16 ml,49288.0,20/07/2023 11:47,fespecializadas,bevacizumab,farmacias especializadas,Mexico,avastin,16.0,ml,,1.0,L01,1.0,avastin,bevacizumab,1.0
12473,effivia 100 mg  4 ml sol iny fam caja con 1,8645.0,20/07/2023 11:47,fespecializadas,bevacizumab,farmacias especializadas,Mexico,effivia,100.0,mg,inyeccion,1.0,L01,1.0,effivia,bevacizumab,1.0
12474,effivia 400 mg  16 ml sol iny fam caja con 1,31546.2,20/07/2023 11:47,fespecializadas,bevacizumab,farmacias especializadas,Mexico,effivia,400.0,mg,inyeccion,1.0,L01,1.0,effivia,bevacizumab,1.0
12475,mvasi 100 mg 4 ml sol fco amp caja con 1,9293.98,20/07/2023 11:47,fespecializadas,bevacizumab,farmacias especializadas,Mexico,mvasi,100.0,mg,solucion,1.0,L01,1.0,mvasi,bevacizumab,1.0
12476,mvasi 400 mg 16 ml sol fco amp caja con 1,33944.19,20/07/2023 11:47,fespecializadas,bevacizumab,farmacias especializadas,Mexico,mvasi,400.0,mg,solucion,1.0,L01,1.0,mvasi,bevacizumab,1.0
12477,zirabev 100 mg 4 ml sol iny fam caja con 1.,8372.0,20/07/2023 11:47,fespecializadas,bevacizumab,farmacias especializadas,Mexico,zirabev,100.0,mg,inyeccion,,L01,1.0,zirabev,bevacizumab,1.0
12478,zirabev 400 mg 16 ml sol iny fam caja con 1,30576.0,20/07/2023 11:47,fespecializadas,bevacizumab,farmacias especializadas,Mexico,zirabev,400.0,mg,inyeccion,1.0,L01,1.0,zirabev,bevacizumab,1.0
12479,avastin 100mg4ml 1 vial,4114.68,20/07/2023 11:50,audifarma,bevacizumab,audifarma,Colombia,avastin,4.0,ml,,1.0,L01,1.0,avastin,bevacizumab,1.0
12481,avastin 400 mg inyeccion 16 ml,24194.97,20/07/2023 11:51,pharmeasy,bevacizumab,pharmeasy,India,avastin,400.0,mg,inyeccion,,L01,1.0,avastin,bevacizumab,1.0
12482,krabeva 400mg 16ml inyeccion 1 s,7359.27,20/07/2023 11:51,pharmeasy,bevacizumab,pharmeasy,India,krabeva,400.0,mg,inyeccion,1.0,L01,1.0,zirabev,bevacizumab,0.8095238095238096
12485,krabeva 100 mg inyeccion 4 ml,2512.4,20/07/2023 11:51,pharmeasy,bevacizumab,pharmeasy,India,krabeva,100.0,mg,inyeccion,,L01,1.0,zirabev,bevacizumab,0.8095238095238096
12487,avastimab 400mg inyeccion 16ml,7713.59,20/07/2023 11:51,pharmeasy,bevacizumab,pharmeasy,India,avastimab,400.0,mg,inyeccion,,L01,1.0,avastin,bevacizumab,0.9047619047619048
12489,avastimab 100mg inyeccion 4ml,3342.56,20/07/2023 11:51,pharmeasy,bevacizumab,pharmeasy,India,avastimab,100.0,mg,inyeccion,,L01,1.0,avastin,bevacizumab,0.9047619047619048
12490,avastin,6578.17,20/07/2023 11:51,medicinpriser,bevacizumab,medicinpriser,Dinamarca,avastin,25.0,mg,,1.0,L01,1.0,avastin,bevacizumab,1.0
12491,avastin,24136.61,20/07/2023 11:51,medicinpriser,bevacizumab,medicinpriser,Dinamarca,avastin,25.0,mg,,1.0,L01,1.0,avastin,bevacizumab,1.0
12496,avastin 400mg16ml ampolla vial,28010.76,20/07/2023 11:51,araujo,bevacizumab,farmacias araujo,Brasil,avastin,16.0,ml,ampolleta,,L01,1.0,avastin,bevacizumab,1.0
12497,avastin 100mg4ml inyectable 1 vial ampolla,7015.82,20/07/2023 11:51,araujo,bevacizumab,farmacias araujo,Brasil,avastin,4.0,ml,inyeccion,1.0,L01,1.0,avastin,bevacizumab,1.0
12498,mvasi cs.sol.en 25mgml 1 vial x 16ml,14514.94,20/07/2023 11:52,minsalgr,bevacizumab,ministerio salud grecia,Grecia,mvasi cs.sol.en,16.0,ml,solucion,1.0,L01,1.0,mvasi,bevacizumab,0.8666666666666666
12499,mvasi cs.sol.en 25mgml 1 vial x 4ml,4311.6,20/07/2023 11:52,minsalgr,bevacizumab,ministerio salud grecia,Grecia,mvasi cs.sol.en,4.0,ml,solucion,1.0,L01,1.0,mvasi,bevacizumab,0.8666666666666666
12506,zirabev cs.sol.in 25mgml bt x 1 vialx16 ml,13581.04,20/07/2023 11:52,minsalgr,bevacizumab,ministerio salud grecia,Grecia,zirabev cs.sol.in,16.0,ml,solucion,1.0,L01,1.0,zirabev,bevacizumab,0.8823529411764706
12507,zirabev cs.sol.in 25mgml bt x 1 vialx4 ml,3852.91,20/07/2023 11:52,minsalgr,bevacizumab,ministerio salud grecia,Grecia,zirabev cs.sol.in,4.0,ml,solucion,1.0,L01,1.0,zirabev,bevacizumab,0.8823529411764706
12508,avastin cs.sol.in 100 mg4 ml bt x 1 vial x 4 ml,4339.2,20/07/2023 11:52,minsalgr,bevacizumab,ministerio salud grecia,Grecia,avastin cs.sol.in,4.0,ml,solucion,1.0,L01,1.0,avastin,bevacizumab,0.8823529411764706
12509,avastin cs.sol.in 400 mg16 ml bt x 1 vial x 16 ml,15413.53,20/07/2023 11:52,minsalgr,bevacizumab,ministerio salud grecia,Grecia,avastin cs.sol.in,16.0,ml,solucion,1.0,L01,1.0,avastin,bevacizumab,0.8823529411764706
12516,avastin,5624.0,20/07/2023 11:52,zva,bevacizumab,agencia de medicamentos de letonia,Letonia,avastin,25.0,mg,solucion,,L01,1.0,avastin,bevacizumab,1.0
12517,avastin,20850.15,20/07/2023 11:52,zva,bevacizumab,agencia de medicamentos de letonia,Letonia,avastin,25.0,mg,solucion,,L01,1.0,avastin,bevacizumab,1.0
12521,saprame 200 mg caja con 30 tabletas,360.0,20/07/2023 11:52,farmalisto_mx,bezafibrato,farmalisto méxico,Mexico,saprame,200.0,mg,tableta,30.0,C10,1.0,saprame,bezafibrato,1.0
12531,saprame 200mg tab caja con 30,379.49,20/07/2023 11:53,fespecializadas,bezafibrato,farmacias especializadas,Mexico,saprame,200.0,mg,tableta,30.0,C10,1.0,saprame,bezafibrato,1.0
12538,saprame 200 mg oral 30 caps,372.0,20/07/2023 11:55,fahorro,bezafibrato,farmacias del ahorro,Mexico,saprame,200.0,mg,capsula,30.0,C10,1.0,saprame,bezafibrato,1.0
12558,cedur retard 400mg con 30 pastillas,558.0,20/07/2023 11:57,araujo,bezafibrato,farmacias araujo,Brasil,cedur retard,400.0,mg,tableta,30.0,C10,1.0,colser retard,bezafibrato,0.8807692307692307
12605,lunastra 125 mg caja con frasco con 60 tabletas,14150.0,20/07/2023 12:03,farmalisto_mx,bosentan,farmalisto méxico,Mexico,lunastra,125.0,mg,tableta,60.0,C02,1.0,lunastra,bosentan,1.0
12609,lunastra 125.0 mg tab caja con 60,34653.01,20/07/2023 12:03,fespecializadas,bosentan,farmacias especializadas,Mexico,lunastra,125.0,mg,tableta,60.0,C02,1.0,lunastra,bosentan,1.0
12614,bosenat 62 tableta de 5 mg,150.02,20/07/2023 12:06,pharmeasy,bosentan,pharmeasy,India,bosenat,5.0,mg,tableta,62.0,C02,1.0,bosar,bosentan,0.8533333333333333
12615,bosentas 62 tableta de 5mg,212.95,20/07/2023 12:06,pharmeasy,bosentan,pharmeasy,India,bosentas,5.0,mg,tableta,62.0,C02,1.0,bosar,bosentan,0.8366666666666667
12700,adcetris 50mg f a caja con 1,75477.0,20/07/2023 12:13,fespecializadas,brentuximab vedotin,farmacias especializadas,Mexico,adcetris,50.0,mg,,1.0,L01,1.0,adcetris,brentuximab vedotin,1.0
12711,adcetris 50 mg inyectable con 1 vial,92136.12,20/07/2023 12:17,araujo,brentuximab vedotin,farmacias araujo,Brasil,adcetris,50.0,mg,inyeccion,1.0,L01,1.0,adcetris,brentuximab vedotin,1.0
12712,adcetris pd.c.s.inf 50mgvial btx1 vial x 50mg,52297.83,20/07/2023 12:18,minsalgr,brentuximab vedotin,ministerio salud grecia,Grecia,adcetris pd.c.s.inf,50.0,mg,,1.0,L01,1.0,adcetris,brentuximab vedotin,0.8842105263157894
12713,adcetris,63423.47,20/07/2023 12:18,zva,brentuximab vedotin,agencia de medicamentos de letonia,Letonia,adcetris,50.0,mg,solucion,,L01,1.0,adcetris,brentuximab vedotin,1.0
12714,miccil 1 mg caja con 20 tabletas,240.0,20/07/2023 12:18,farmalisto_mx,bumetanida,farmalisto méxico,Mexico,miccil,1.0,mg,tableta,20.0,C03,1.0,miccil,bumetanida,1.0
12715,miccil 0.5 mg 2 ml caja con 5 ampolletas con 2 ml,248.0,20/07/2023 12:18,farmalisto_mx,bumetanida,farmalisto méxico,Mexico,miccil,0.5,mg,ampolleta,5.0,C03,1.0,miccil,bumetanida,1.0
12717,miccil 2 ml amp caja con 5,270.01,20/07/2023 12:19,fespecializadas,bumetanida,farmacias especializadas,Mexico,miccil,2.0,ml,ampolleta,5.0,C03,1.0,miccil,bumetanida,1.0
12718,miccil com caja con 20,245.24,20/07/2023 12:19,fespecializadas,bumetanida,farmacias especializadas,Mexico,miccil com caja con,,,tableta,20.0,C03,1.0,miccil,bumetanida,0.8631578947368421
12719,miccil 1mg 20 comp,214.0,20/07/2023 12:19,farmacon,bumetanida,farmacon,Mexico,miccil,1.0,mg,tableta,20.0,C03,1.0,miccil,bumetanida,1.0
12720,miccil 0.5mg 5 amp x 2ml,240.0,20/07/2023 12:19,farmacon,bumetanida,farmacon,Mexico,miccil,0.5,mg,ampolleta,5.0,C03,1.0,miccil,bumetanida,1.0
12721,miccil 1 mg oral 20 tabs,252.0,20/07/2023 12:21,fahorro,bumetanida,farmacias del ahorro,Mexico,miccil,1.0,mg,tableta,20.0,C03,1.0,miccil,bumetanida,1.0
12722,miccil 0.5 mg 2 ml solucion inyectable 5 ampolletas,270.0,20/07/2023 12:21,fahorro,bumetanida,farmacias del ahorro,Mexico,miccil,0.5,mg,inyeccion,5.0,C03,1.0,miccil,bumetanida,1.0
12755,myleran 2mg tab caja con 25,1952.4,20/07/2023 12:24,fespecializadas,busulfano,farmacias especializadas,Mexico,myleran,2.0,mg,tableta,25.0,L01,1.0,myleran,busulfano,1.0
12756,myleran,4581.94,20/07/2023 12:27,pchecker,busulfano,canadianpharmacystore.com,Canada,myleran,2.0,mg,tableta,100.0,L01,1.0,myleran,busulfano,1.0
12757,myleran,8776.6,20/07/2023 12:27,pchecker,busulfano,canadianpharmacystore.com,Canada,myleran,2.0,mg,tableta,200.0,L01,1.0,myleran,busulfano,1.0
12758,myleran,4352.0,20/07/2023 12:27,pchecker,busulfano,discountcanadadrugs.com/,Canada,myleran,2.0,mg,tableta,100.0,L01,1.0,myleran,busulfano,1.0
12759,myleran,8276.44,20/07/2023 12:27,pchecker,busulfano,discountcanadadrugs.com/,Canada,myleran,2.0,mg,tableta,200.0,L01,1.0,myleran,busulfano,1.0
12760,myleran,1263.45,20/07/2023 12:27,pchecker,busulfano,pricepropharmacy.com/,Canada,myleran,2.0,mg,tableta,25.0,L01,1.0,myleran,busulfano,1.0
12761,myleran,3284.97,20/07/2023 12:27,pchecker,busulfano,pricepropharmacy.com/,Canada,myleran,2.0,mg,tableta,75.0,L01,1.0,myleran,busulfano,1.0
12762,myleran,1238.18,20/07/2023 12:27,pchecker,busulfano,spfpharmacy.com,Canada,myleran,2.0,mg,tableta,25.0,L01,1.0,myleran,busulfano,1.0
12763,myleran,8667.27,20/07/2023 12:27,pchecker,busulfano,spfpharmacy.com,Canada,myleran,2.0,mg,tableta,200.0,L01,1.0,myleran,busulfano,1.0
12785,invokana duo 150 mg  850 mg caja con 60 tabletas,1644.0,20/07/2023 12:34,farmalisto_mx,canagliflozina,farmalisto méxico,Mexico,invokana duo,150.0,mg,tableta,60.0,A10,1.0,invokana duo,metformina / canagliflozina,1.0
12786,invokana 300 mg caja con 30 tabletas,1621.0,20/07/2023 12:34,farmalisto_mx,canagliflozina,farmalisto méxico,Mexico,invokana,300.0,mg,tableta,30.0,A10,1.0,invokana,canagliflozina,1.0
12787,invokana 100 mg caja con 30 tabletas,1621.0,20/07/2023 12:34,farmalisto_mx,canagliflozina,farmalisto méxico,Mexico,invokana,100.0,mg,tableta,30.0,A10,1.0,invokana,canagliflozina,1.0
12792,invokana 100mg tab caja con 30,1564.06,20/07/2023 12:35,fespecializadas,canagliflozina,farmacias especializadas,Mexico,invokana,100.0,mg,tableta,30.0,A10,1.0,invokana,canagliflozina,1.0
12793,invokana 300mg tab caja con 30,1570.4,20/07/2023 12:35,fespecializadas,canagliflozina,farmacias especializadas,Mexico,invokana,300.0,mg,tableta,30.0,A10,1.0,invokana,canagliflozina,1.0
12794,invokana duo 1501000mg tab caja con 60,1690.92,20/07/2023 12:35,fespecializadas,canagliflozina,farmacias especializadas,Mexico,invokana duo,1501000.0,mg,tableta,60.0,A10,1.0,invokana duo,metformina / canagliflozina,1.0
12795,invokana duo 150850mg tab caja con 60,1690.92,20/07/2023 12:35,fespecializadas,canagliflozina,farmacias especializadas,Mexico,invokana duo,150850.0,mg,tableta,60.0,A10,1.0,invokana duo,metformina / canagliflozina,1.0
12796,invokana 300mg 30 tabs,1604.0,20/07/2023 12:35,farmacon,canagliflozina,farmacon,Mexico,invokana,300.0,mg,tableta,30.0,A10,1.0,invokana,canagliflozina,1.0
12797,invokana 100mg 30 tabs,1588.0,20/07/2023 12:35,farmacon,canagliflozina,farmacon,Mexico,invokana,100.0,mg,tableta,30.0,A10,1.0,invokana,canagliflozina,1.0
12800,invokana 100 mg tira de 10 tabletas,121.25,20/07/2023 12:38,pharmeasy,canagliflozina,pharmeasy,India,invokana,100.0,mg,tableta,10.0,A10,1.0,invokana,canagliflozina,1.0
12802,invokana 300 mg tira de 10 tabletas,336.01,20/07/2023 12:38,pharmeasy,canagliflozina,pharmeasy,India,invokana,300.0,mg,tableta,10.0,A10,1.0,invokana,canagliflozina,1.0
12808,invokana,1171.51,20/07/2023 12:38,medicinpriser,canagliflozina,medicinpriser,Dinamarca,invokana,100.0,mg,ampolleta,30.0,A10,1.0,invokana,canagliflozina,1.0
12809,invokana,3002.63,20/07/2023 12:38,medicinpriser,canagliflozina,medicinpriser,Dinamarca,invokana,100.0,mg,ampolleta,90.0,A10,1.0,invokana,canagliflozina,1.0
12810,invokana,3023.09,20/07/2023 12:38,medicinpriser,canagliflozina,medicinpriser,Dinamarca,invokana,100.0,mg,ampolleta,90.0,A10,1.0,invokana,canagliflozina,1.0
12811,invokana,3023.09,20/07/2023 12:38,medicinpriser,canagliflozina,medicinpriser,Dinamarca,invokana,100.0,mg,ampolleta,90.0,A10,1.0,invokana,canagliflozina,1.0
12812,invokana,3016.52,20/07/2023 12:38,medicinpriser,canagliflozina,medicinpriser,Dinamarca,invokana,100.0,mg,ampolleta,90.0,A10,1.0,invokana,canagliflozina,1.0
12813,invokana,1145.04,20/07/2023 12:38,medicinpriser,canagliflozina,medicinpriser,Dinamarca,invokana,300.0,mg,ampolleta,30.0,A10,1.0,invokana,canagliflozina,1.0
12814,invokana,1148.42,20/07/2023 12:38,medicinpriser,canagliflozina,medicinpriser,Dinamarca,invokana,300.0,mg,ampolleta,30.0,A10,1.0,invokana,canagliflozina,1.0
12815,invokana,1148.42,20/07/2023 12:38,medicinpriser,canagliflozina,medicinpriser,Dinamarca,invokana,300.0,mg,ampolleta,30.0,A10,1.0,invokana,canagliflozina,1.0
12816,invokana 100 mg com rev or ct bl al plas trans x 10,208.69,20/07/2023 12:38,avisa,canagliflozina,agencia nacional de vigilancia sanitaria brasil,Brasil,invokana,100.0,mg,tableta,10.0,A10,1.0,invokana,canagliflozina,1.0
12817,invokana 100 mg com rev or ct bl al plas trans x 30,626.05,20/07/2023 12:38,avisa,canagliflozina,agencia nacional de vigilancia sanitaria brasil,Brasil,invokana,100.0,mg,tableta,30.0,A10,1.0,invokana,canagliflozina,1.0
12818,invokana 300 mg com rev or ct bl al plas trans x 10,267.94,20/07/2023 12:38,avisa,canagliflozina,agencia nacional de vigilancia sanitaria brasil,Brasil,invokana,300.0,mg,tableta,10.0,A10,1.0,invokana,canagliflozina,1.0
12819,invokana 300 mg com rev or ct bl al plas trans x 30,803.82,20/07/2023 12:38,avisa,canagliflozina,agencia nacional de vigilancia sanitaria brasil,Brasil,invokana,300.0,mg,tableta,30.0,A10,1.0,invokana,canagliflozina,1.0
12820,invokana 300mg con 30 pastillas,797.63,20/07/2023 12:38,araujo,canagliflozina,farmacias araujo,Brasil,invokana,300.0,mg,tableta,30.0,A10,1.0,invokana,canagliflozina,1.0
12821,invokana 100mg con 30 pastillas,618.42,20/07/2023 12:38,araujo,canagliflozina,farmacias araujo,Brasil,invokana,100.0,mg,tableta,30.0,A10,1.0,invokana,canagliflozina,1.0
12822,invokana f.c.tab 100mgtab btx30 comprimidos,884.12,20/07/2023 12:39,minsalgr,canagliflozina,ministerio salud grecia,Grecia,invokana f.c.tab,100.0,mg,tableta,30.0,A10,1.0,invokana,canagliflozina,0.9
12823,invokana f.c.tab 300mgtab btx30 tabletas,1121.01,20/07/2023 12:39,minsalgr,canagliflozina,ministerio salud grecia,Grecia,invokana f.c.tab,300.0,mg,tableta,30.0,A10,1.0,invokana,canagliflozina,0.9
12828,xeloda 500 mg caja con 120 tabletas.,26250.0,20/07/2023 12:39,farmalisto_mx,capecitabina,farmalisto méxico,Mexico,xeloda,500.0,mg,tableta,120.0,L01,1.0,xeloda,capecitabina,1.0
12832,categor 500 mg tab caja con 120,16221.86,20/07/2023 12:40,fespecializadas,capecitabina,farmacias especializadas,Mexico,categor,500.0,mg,tableta,120.0,L01,1.0,categor,capecitabina,1.0
12833,skemca 500mg tab caja con 120,5786.61,20/07/2023 12:40,fespecializadas,capecitabina,farmacias especializadas,Mexico,skemca,500.0,mg,tableta,120.0,L01,1.0,skemca,capecitabina,1.0
12834,xeloda 500mg tab bli caja con 120,32649.0,20/07/2023 12:40,fespecializadas,capecitabina,farmacias especializadas,Mexico,xeloda,500.0,mg,tableta,120.0,L01,1.0,xeloda,capecitabina,1.0
12846,xeloda,18126.13,20/07/2023 12:42,pchecker,capecitabina,canadianpharmacystore.com,Canada,xeloda,500.0,mg,tableta,120.0,L01,1.0,xeloda,capecitabina,1.0
12847,xeloda,5306.49,20/07/2023 12:42,pchecker,capecitabina,canadianprescriptiondrugstore.com/,Canada,xeloda,500.0,mg,QTY,90.0,L01,1.0,xeloda,capecitabina,1.0
12848,xeloda,17967.1,20/07/2023 12:42,pchecker,capecitabina,discountcanadadrugs.com/,Canada,xeloda,500.0,mg,tableta,120.0,L01,1.0,xeloda,capecitabina,1.0
12849,xeloda,6813.87,20/07/2023 12:42,pchecker,capecitabina,liferxpharmacy.com/,Canada,xeloda,500.0,mg,tableta,90.0,L01,1.0,xeloda,capecitabina,1.0
12850,xeloda,13627.4,20/07/2023 12:42,pchecker,capecitabina,liferxpharmacy.com/,Canada,xeloda,500.0,mg,tableta,180.0,L01,1.0,xeloda,capecitabina,1.0
12851,xeloda,6227.63,20/07/2023 12:42,pchecker,capecitabina,medsengage.com,Canada,xeloda,500.0,mg,tableta,60.0,L01,1.0,xeloda,capecitabina,1.0
12852,xeloda,7784.54,20/07/2023 12:42,pchecker,capecitabina,medsengage.com,Canada,xeloda,500.0,mg,tableta,90.0,L01,1.0,xeloda,capecitabina,1.0
12853,xeloda,5861.06,20/07/2023 12:42,pchecker,capecitabina,offshorecheapmeds.com,Canada,xeloda,500.0,mg,tableta,60.0,L01,1.0,xeloda,capecitabina,1.0
12854,xeloda,7326.66,20/07/2023 12:42,pchecker,capecitabina,offshorecheapmeds.com,Canada,xeloda,500.0,mg,tableta,90.0,L01,1.0,xeloda,capecitabina,1.0
12855,xeloda,8759.92,20/07/2023 12:42,pchecker,capecitabina,pricepropharmacy.com/,Canada,xeloda,500.0,mg,tableta,120.0,L01,1.0,xeloda,capecitabina,1.0
12856,xeloda,16414.74,20/07/2023 12:42,pchecker,capecitabina,spfpharmacy.com,Canada,xeloda,500.0,mg,tableta,120.0,L01,1.0,xeloda,capecitabina,1.0
12858,xeloda tab lac 500mg 120,2950.4,20/07/2023 12:42,audifarma,capecitabina,audifarma,Colombia,xeloda tab lac,500.0,mg,tableta,120.0,L01,1.0,xeloda,capecitabina,0.8857142857142858
12859,capegard 500mg tableta,184.01,20/07/2023 12:43,pharmeasy,capecitabina,pharmeasy,India,capegard,500.0,mg,tableta,,L01,1.0,categor,capecitabina,0.8238095238095238
12864,capetero 500 mg comprimido 10,251.34,20/07/2023 12:43,pharmeasy,capecitabina,pharmeasy,India,capetero,500.0,mg,tableta,10.0,L01,1.0,categor,capecitabina,0.8063492063492064
12874,xeloda 150 mg com rev ct bl al plas pvcpvdc trans x 60,2221.91,20/07/2023 12:43,avisa,capecitabina,agencia nacional de vigilancia sanitaria brasil,Brasil,xeloda,150.0,mg,tableta,60.0,L01,1.0,xeloda,capecitabina,1.0
12875,xeloda 500 mg com rev ct bl al  plas pvcpvdc trans x 120,14164.37,20/07/2023 12:43,avisa,capecitabina,agencia nacional de vigilancia sanitaria brasil,Brasil,xeloda,500.0,mg,tableta,120.0,L01,1.0,xeloda,capecitabina,1.0
12896,xeloda 500mg con 120 pastillas,9953.97,20/07/2023 12:44,araujo,capecitabina,farmacias araujo,Brasil,xeloda,500.0,mg,tableta,120.0,L01,1.0,xeloda,capecitabina,1.0
12898,xeloda 150mg con 60 pastillas,1936.16,20/07/2023 12:44,araujo,capecitabina,farmacias araujo,Brasil,xeloda,150.0,mg,tableta,60.0,L01,1.0,xeloda,capecitabina,1.0
12902,xeloda f.c.tab 500mgtab btx120blist12x10,2752.97,20/07/2023 12:44,minsalgr,capecitabina,ministerio salud grecia,Grecia,xeloda f.c.tab,500.0,mg,tableta,120.0,L01,1.0,xeloda,capecitabina,0.8857142857142858
12915,kyprolis 60 mg caja con 1 frasco ampula rx2 rx3,25908.0,20/07/2023 12:45,farmalisto_mx,carfilzomib,farmalisto méxico,Mexico,kyprolis,60.0,mg,ampolleta,1.0,L01,1.0,kyprolis,carfilzomib,1.0
12917,kyprolis 60mg fam caja con 1,25909.4,20/07/2023 12:45,fespecializadas,carfilzomib,farmacias especializadas,Mexico,kyprolis,60.0,mg,,1.0,L01,1.0,kyprolis,carfilzomib,1.0
12920,kyprolis 60 mg inyeccion 1,9725.93,20/07/2023 12:48,pharmeasy,carfilzomib,pharmeasy,India,kyprolis,60.0,mg,inyeccion,1.0,L01,1.0,kyprolis,carfilzomib,1.0
12928,kyprolis,4785.88,20/07/2023 12:48,medicinpriser,carfilzomib,medicinpriser,Dinamarca,kyprolis,10.0,mg,,1.0,L01,1.0,kyprolis,carfilzomib,1.0
12929,kyprolis,4438.81,20/07/2023 12:48,medicinpriser,carfilzomib,medicinpriser,Dinamarca,kyprolis,10.0,mg,,1.0,L01,1.0,kyprolis,carfilzomib,1.0
12930,kyprolis,13231.57,20/07/2023 12:48,medicinpriser,carfilzomib,medicinpriser,Dinamarca,kyprolis,30.0,mg,,1.0,L01,1.0,kyprolis,carfilzomib,1.0
12931,kyprolis,14272.43,20/07/2023 12:48,medicinpriser,carfilzomib,medicinpriser,Dinamarca,kyprolis,30.0,mg,,1.0,L01,1.0,kyprolis,carfilzomib,1.0
12932,kyprolis,26420.72,20/07/2023 12:48,medicinpriser,carfilzomib,medicinpriser,Dinamarca,kyprolis,60.0,mg,,1.0,L01,1.0,kyprolis,carfilzomib,1.0
12933,kyprolis,28502.25,20/07/2023 12:48,medicinpriser,carfilzomib,medicinpriser,Dinamarca,kyprolis,60.0,mg,,1.0,L01,1.0,kyprolis,carfilzomib,1.0
12934,kyprolis,28490.23,20/07/2023 12:48,medicinpriser,carfilzomib,medicinpriser,Dinamarca,kyprolis,60.0,mg,,1.0,L01,1.0,kyprolis,carfilzomib,1.0
12935,kyprolis pd.sol.inf 60mgvial btx1 vial,18416.9,20/07/2023 12:49,minsalgr,carfilzomib,ministerio salud grecia,Grecia,kyprolis pd.sol.inf,60.0,mg,solucion,1.0,L01,1.0,kyprolis,carfilzomib,0.8842105263157894
12936,kyprolis,27507.0,20/07/2023 12:49,zva,carfilzomib,agencia de medicamentos de letonia,Letonia,kyprolis,60.0,mg,solucion,,L01,1.0,kyprolis,carfilzomib,1.0
12947,zykadia,70294.45,20/07/2023 12:54,medicinpriser,ceritinib,medicinpriser,Dinamarca,zykadia,150.0,mg,ampolleta,84.0,L01,1.0,zykadia,ceritinib,1.0
12948,zykadia caps 150mgcap btx150 3x50 en blister de pvcpctfealu multipack,86320.85,20/07/2023 12:54,minsalgr,ceritinib,ministerio salud grecia,Grecia,zykadia caps,150.0,mg,capsula,150.0,L01,1.0,zykadia,ceritinib,0.9166666666666667
12971,foetran 100 mg 30 capsulas,524.0,20/07/2023 13:00,farmalisto_mx,ciprofibrato,farmalisto méxico,Mexico,foetran,100.0,mg,capsula,30.0,C10,1.0,foetran,ciprofibrato,1.0
12972,oroxadin 100 mg caja con 15 capsulas,801.0,20/07/2023 13:00,farmalisto_mx,ciprofibrato,farmalisto méxico,Mexico,oroxadin,100.0,mg,capsula,15.0,C10,1.0,oroxadin,ciprofibrato,1.0
12973,oroxadin 100 mg caja con 30 capsulas,1302.0,20/07/2023 13:00,farmalisto_mx,ciprofibrato,farmalisto méxico,Mexico,oroxadin,100.0,mg,capsula,30.0,C10,1.0,oroxadin,ciprofibrato,1.0
12974,giabri 100 mg caja con 30 tabletas,921.0,20/07/2023 13:00,farmalisto_mx,ciprofibrato,farmalisto méxico,Mexico,giabri,100.0,mg,tableta,30.0,C10,1.0,giabri,ciprofibrato,1.0
12979,foetran 100mg cja caja con 30 cap,615.02,20/07/2023 13:00,fespecializadas,ciprofibrato,farmacias especializadas,Mexico,foetran,100.0,mg,capsula,30.0,C10,1.0,foetran,ciprofibrato,1.0
12980,giabri 100mg tab caja con 30,857.5,20/07/2023 13:00,fespecializadas,ciprofibrato,farmacias especializadas,Mexico,giabri,100.0,mg,tableta,30.0,C10,1.0,giabri,ciprofibrato,1.0
12981,oroxadin 100mg cap caja con 15,776.95,20/07/2023 13:00,fespecializadas,ciprofibrato,farmacias especializadas,Mexico,oroxadin,100.0,mg,capsula,15.0,C10,1.0,oroxadin,ciprofibrato,1.0
12982,oroxadin 100mg cap caja con 30,1286.53,20/07/2023 13:00,fespecializadas,ciprofibrato,farmacias especializadas,Mexico,oroxadin,100.0,mg,capsula,30.0,C10,1.0,oroxadin,ciprofibrato,1.0
12983,foetran 100mg 30 caps,685.0,20/07/2023 13:00,farmacon,ciprofibrato,farmacon,Mexico,foetran,100.0,mg,capsula,30.0,C10,1.0,foetran,ciprofibrato,1.0
12984,oroxadin 100mg 30 caps,1293.5,20/07/2023 13:00,farmacon,ciprofibrato,farmacon,Mexico,oroxadin,100.0,mg,capsula,30.0,C10,1.0,oroxadin,ciprofibrato,1.0
12985,oroxadin 100mg 15 caps,730.0,20/07/2023 13:00,farmacon,ciprofibrato,farmacon,Mexico,oroxadin,100.0,mg,capsula,15.0,C10,1.0,oroxadin,ciprofibrato,1.0
12988,giabri 100mg caja x 30 tabletas,115.39,20/07/2023 13:03,cruzverde,ciprofibrato,cruz verde,Colombia,giabri,100.0,mg,tableta,30.0,C10,1.0,giabri,ciprofibrato,1.0
13029,oroxadin 100 mg com ct bl al plas trans x 30,510.45,20/07/2023 13:04,avisa,ciprofibrato,agencia nacional de vigilancia sanitaria brasil,Brasil,oroxadin,100.0,mg,tableta,30.0,C10,1.0,oroxadin,ciprofibrato,1.0
